Date,Open,High,Low,Close,Adj Close,Volume
2019-03-08,1326.000000,1327.050049,1308.000000,1313.550049,1264.214722,514052
2019-03-11,1313.000000,1332.650024,1308.650024,1327.800049,1277.929321,607888
2019-03-12,1329.000000,1342.199951,1319.150024,1325.250000,1275.475098,640552
2019-03-13,1326.000000,1344.099976,1323.349976,1332.949951,1282.885864,562307
2019-03-14,1341.000000,1341.500000,1315.099976,1320.150024,1270.566528,357321
2019-03-15,1325.000000,1349.000000,1322.449951,1336.650024,1286.447021,1669463
2019-03-18,1344.699951,1344.699951,1314.550049,1316.550049,1267.101929,498779
2019-03-19,1322.250000,1336.400024,1313.849976,1332.500000,1282.453003,417714
2019-03-20,1338.900024,1357.800049,1322.150024,1328.000000,1278.121948,1415086
2019-03-22,1333.900024,1339.250000,1321.099976,1326.849976,1277.015015,401182
2019-03-25,1320.000000,1334.250000,1313.000000,1317.550049,1268.064331,397612
2019-03-26,1324.400024,1324.400024,1296.050049,1307.150024,1258.054932,502092
2019-03-27,1314.699951,1320.000000,1300.800049,1315.650024,1266.235596,329323
2019-03-28,1320.000000,1339.199951,1320.000000,1333.949951,1283.848267,751348
2019-04-01,1325.000000,1346.250000,1325.000000,1333.949951,1283.848267,299798
2019-04-02,1335.900024,1358.550049,1335.900024,1351.099976,1300.354004,900439
2019-04-03,1354.000000,1363.800049,1333.400024,1339.349976,1289.045410,554965
2019-04-04,1340.349976,1341.949951,1318.199951,1325.650024,1275.860107,276714
2019-04-05,1326.000000,1358.800049,1317.000000,1348.050049,1297.418823,744394
2019-04-08,1338.800049,1345.099976,1296.750000,1301.699951,1252.809692,1772598
2019-04-09,1302.199951,1308.400024,1285.699951,1298.550049,1249.778076,610176
2019-04-10,1299.800049,1310.750000,1293.250000,1298.050049,1249.296753,397548
2019-04-11,1298.099976,1304.949951,1291.000000,1298.449951,1249.681763,257060
2019-04-12,1299.000000,1304.000000,1295.000000,1297.800049,1249.056274,250255
2019-04-15,1302.000000,1306.699951,1288.800049,1293.500000,1244.917847,290446
2019-04-16,1287.500000,1305.900024,1287.500000,1297.050049,1248.334473,352016
2019-04-18,1309.000000,1324.599976,1293.250000,1314.500000,1265.128662,721911
2019-04-22,1318.000000,1323.000000,1306.800049,1319.099976,1269.556030,356884
2019-04-23,1315.099976,1318.000000,1300.550049,1303.650024,1254.686401,203428
2019-04-24,1301.050049,1314.750000,1298.800049,1309.650024,1260.461182,152965
2019-04-25,1313.000000,1313.000000,1296.550049,1301.349976,1252.472778,230304
2019-04-26,1302.000000,1321.000000,1296.000000,1314.000000,1264.647827,266749
2019-04-30,1315.000000,1316.000000,1287.000000,1293.500000,1244.917847,385038
2019-05-02,1293.099976,1297.000000,1272.250000,1282.599976,1234.427124,352665
2019-05-03,1280.000000,1280.000000,1248.400024,1267.550049,1219.942383,541318
2019-05-06,1250.000000,1277.449951,1249.000000,1259.550049,1212.242920,1032944
2019-05-07,1260.000000,1267.900024,1253.449951,1255.849976,1208.681763,289350
2019-05-08,1245.000000,1257.050049,1230.099976,1237.099976,1190.635864,770379
2019-05-09,1230.250000,1239.099976,1228.000000,1230.599976,1184.380127,436832
2019-05-10,1229.000000,1252.000000,1228.000000,1244.699951,1197.950439,659291
2019-05-13,1242.599976,1261.050049,1239.500000,1248.949951,1202.040894,484692
2019-05-14,1240.550049,1261.699951,1240.550049,1255.449951,1208.296509,274716
2019-05-15,1257.000000,1267.599976,1251.199951,1260.000000,1212.675781,397955
2019-05-16,1260.000000,1275.400024,1250.000000,1268.800049,1221.145264,363892
2019-05-17,1266.300049,1278.400024,1260.000000,1262.650024,1215.226440,192411
2019-05-20,1283.000000,1283.000000,1262.750000,1268.599976,1220.952881,159140
2019-05-21,1268.000000,1302.000000,1262.599976,1292.349976,1243.810791,677452
2019-05-22,1290.000000,1295.500000,1271.400024,1284.000000,1235.774536,348272
2019-05-23,1282.050049,1296.650024,1276.650024,1281.750000,1233.609009,250947
2019-05-24,1282.000000,1283.000000,1263.849976,1268.099976,1220.471558,542944
2019-05-27,1267.500000,1282.099976,1262.599976,1276.500000,1228.556274,312272
2019-05-28,1277.099976,1281.400024,1266.000000,1267.500000,1219.894287,656555
2019-05-29,1265.000000,1292.349976,1265.000000,1285.050049,1236.784912,1029439
2019-05-30,1290.949951,1315.000000,1285.000000,1308.199951,1259.065552,893273
2019-05-31,1316.900024,1316.900024,1301.250000,1306.699951,1257.621826,380453
2019-06-03,1311.550049,1316.150024,1302.300049,1311.550049,1262.289673,195008
2019-06-04,1308.000000,1314.949951,1300.500000,1305.699951,1256.659302,241167
2019-06-06,1304.750000,1321.500000,1296.349976,1312.099976,1262.819092,489536
2019-06-07,1310.199951,1332.500000,1310.199951,1322.400024,1272.732300,439082
2019-06-10,1323.949951,1348.949951,1323.000000,1336.650024,1286.447021,793989
2019-06-11,1348.000000,1350.949951,1334.449951,1340.650024,1290.296875,296894
2019-06-12,1335.000000,1353.150024,1335.000000,1340.400024,1290.056152,322799
2019-06-13,1341.000000,1342.650024,1330.099976,1340.099976,1289.767334,181685
2019-06-14,1335.000000,1341.949951,1317.099976,1320.000000,1270.422241,491274
2019-06-17,1317.250000,1326.949951,1316.000000,1318.250000,1268.737915,81116
2019-06-18,1314.050049,1328.199951,1314.050049,1322.699951,1273.020874,103174
2019-06-19,1320.099976,1327.750000,1299.500000,1303.250000,1254.301392,569699
2019-06-20,1296.199951,1314.000000,1293.849976,1310.199951,1260.990479,178193
2019-06-21,1308.900024,1314.349976,1302.000000,1307.900024,1258.776855,480719
2019-06-24,1306.800049,1325.050049,1305.349976,1319.800049,1270.229736,311406
2019-06-25,1320.250000,1342.400024,1313.000000,1340.699951,1290.344849,551286
2019-06-26,1344.000000,1344.000000,1321.000000,1332.250000,1282.212158,339597
2019-06-27,1324.099976,1342.000000,1320.199951,1335.849976,1285.677002,303104
2019-06-28,1341.900024,1349.900024,1332.699951,1345.099976,1294.579590,714198
2019-07-01,1345.000000,1355.000000,1335.000000,1350.699951,1299.969360,257346
2019-07-02,1350.699951,1354.900024,1332.349976,1345.849976,1295.301392,233615
2019-07-03,1345.000000,1345.000000,1332.199951,1333.650024,1283.559814,167033
2019-07-04,1327.000000,1348.800049,1323.550049,1338.150024,1287.890625,316523
2019-07-05,1338.150024,1339.000000,1318.050049,1323.500000,1273.790894,143633
2019-07-08,1317.000000,1318.000000,1303.750000,1311.050049,1261.808594,442275
2019-07-09,1327.949951,1337.900024,1284.949951,1314.750000,1265.369507,1517586
2019-07-10,1305.099976,1316.699951,1299.000000,1308.750000,1259.594849,882310
2019-07-11,1313.000000,1326.900024,1287.199951,1317.250000,1267.775635,1089612
2019-07-12,1337.000000,1351.800049,1331.050049,1347.449951,1296.841187,1319171
2019-07-15,1354.000000,1354.000000,1342.250000,1345.800049,1295.253174,379597
2019-07-16,1347.349976,1349.300049,1342.300049,1345.199951,1294.675781,249404
2019-07-17,1342.500000,1349.300049,1342.500000,1345.900024,1295.349609,472862
2019-07-18,1343.599976,1350.500000,1337.699951,1342.449951,1292.029175,433600
2019-07-19,1341.000000,1350.900024,1341.000000,1346.750000,1296.167603,546932
2019-07-22,1345.500000,1346.599976,1340.650024,1343.449951,1292.991455,403559
2019-07-23,1343.300049,1358.000000,1341.000000,1353.349976,1302.519653,792032
2019-07-24,1329.800049,1354.650024,1326.099976,1341.800049,1291.403687,932278
2019-07-25,1311.000000,1346.000000,1281.599976,1333.699951,1283.607788,736125
2019-07-26,1316.199951,1321.949951,1230.000000,1273.849976,1226.005615,1144563
2019-07-29,1273.849976,1280.250000,1193.150024,1206.199951,1160.896484,677643
2019-07-30,1200.000000,1231.650024,1192.349976,1202.550049,1157.383545,798966
2019-07-31,1195.150024,1221.750000,1178.099976,1203.550049,1158.345947,440609
2019-08-01,1199.000000,1210.550049,1185.500000,1202.699951,1157.527954,389327
2019-08-02,1196.199951,1204.400024,1178.550049,1198.699951,1153.678101,304222
2019-08-05,1191.199951,1213.400024,1191.199951,1205.349976,1160.078491,229561
2019-08-06,1192.500000,1230.000000,1192.500000,1220.750000,1174.900269,147611
2019-08-07,1224.000000,1250.000000,1214.800049,1238.699951,1192.175659,185957
2019-08-08,1234.000000,1298.000000,1218.050049,1276.449951,1228.507935,365334
2019-08-09,1280.000000,1309.800049,1257.550049,1300.099976,1251.269653,453152
2019-08-13,1312.000000,1324.900024,1280.199951,1312.949951,1263.637207,397956
2019-08-14,1314.000000,1342.000000,1293.300049,1316.849976,1267.390503,354090
2019-08-16,1295.000000,1316.000000,1260.750000,1289.300049,1240.875366,284592
2019-08-19,1286.000000,1329.900024,1271.000000,1325.349976,1275.571289,248666
2019-08-20,1325.000000,1398.099976,1316.349976,1375.050049,1323.404663,625207
2019-08-21,1370.000000,1383.500000,1356.250000,1365.449951,1314.165161,324167
2019-08-22,1367.900024,1374.949951,1351.750000,1360.699951,1309.593628,176916
2019-08-23,1361.750000,1387.650024,1352.000000,1376.449951,1324.752075,326476
2019-08-26,1394.000000,1405.000000,1372.500000,1396.900024,1344.433960,188165
2019-08-27,1396.750000,1460.000000,1391.800049,1441.699951,1387.551270,336804
2019-08-28,1440.000000,1545.000000,1434.500000,1523.400024,1466.182739,978369
2019-08-29,1525.000000,1530.000000,1471.400024,1519.199951,1462.140625,1004644
2019-08-30,1455.000000,1511.849976,1444.949951,1495.550049,1439.378784,852009
2019-09-03,1479.000000,1511.949951,1458.400024,1467.000000,1411.901123,428827
2019-09-04,1476.000000,1488.500000,1452.949951,1462.349976,1407.425781,221393
2019-09-05,1463.000000,1468.699951,1435.099976,1459.949951,1405.115967,277952
2019-09-06,1474.400024,1474.400024,1437.800049,1448.449951,1394.047852,290536
2019-09-09,1447.000000,1456.949951,1436.000000,1445.250000,1390.968018,281846
2019-09-11,1446.000000,1455.349976,1412.699951,1419.199951,1365.896362,272101
2019-09-12,1419.099976,1432.000000,1405.099976,1410.449951,1357.475220,323702
2019-09-13,1410.599976,1426.900024,1400.150024,1411.199951,1358.196777,169231
2019-09-16,1412.500000,1414.000000,1378.449951,1382.000000,1330.093750,297432
2019-09-17,1372.099976,1392.050049,1367.449951,1371.000000,1319.506714,199176
2019-09-18,1365.099976,1391.400024,1342.800049,1362.150024,1310.989258,657165
2019-09-19,1350.400024,1388.500000,1347.500000,1369.449951,1318.015015,317680
2019-09-20,1363.000000,1413.199951,1352.849976,1401.750000,1349.101929,505984
2019-09-23,1407.349976,1429.599976,1369.199951,1410.250000,1357.282593,344059
2019-09-24,1424.000000,1453.099976,1401.000000,1429.000000,1375.328369,572805
2019-09-25,1437.000000,1437.000000,1398.000000,1406.199951,1353.384644,162380
2019-09-26,1400.000000,1414.000000,1382.300049,1389.400024,1337.215820,322106
2019-09-27,1355.000000,1408.300049,1355.000000,1394.050049,1341.691162,313134
2019-09-30,1394.050049,1416.000000,1387.050049,1394.900024,1342.509155,295143
2019-10-01,1415.000000,1415.000000,1338.050049,1349.650024,1298.958618,314752
2019-10-03,1358.099976,1380.000000,1343.050049,1368.000000,1316.619507,268527
2019-10-04,1368.000000,1387.000000,1346.349976,1380.000000,1328.168823,330709
2019-10-07,1383.449951,1393.000000,1357.199951,1384.599976,1332.596069,184904
2019-10-09,1381.000000,1389.099976,1360.150024,1373.349976,1321.768677,177260
2019-10-10,1357.500000,1381.750000,1351.000000,1361.099976,1309.978638,152606
2019-10-11,1355.000000,1417.599976,1350.800049,1412.099976,1359.063110,397760
2019-10-14,1410.000000,1415.000000,1390.000000,1396.500000,1344.049072,203559
2019-10-15,1394.000000,1438.750000,1392.000000,1424.699951,1371.189819,403985
2019-10-16,1433.000000,1434.949951,1401.550049,1409.500000,1356.560913,300018
2019-10-17,1413.000000,1419.800049,1395.699951,1406.699951,1353.865967,114889
2019-10-18,1415.500000,1450.000000,1397.699951,1436.550049,1382.594849,277477
2019-10-22,1436.550049,1469.900024,1416.000000,1452.199951,1397.656982,299087
2019-10-23,1451.000000,1476.449951,1427.500000,1468.650024,1413.489136,452349
2019-10-24,1490.000000,1529.199951,1425.650024,1491.599976,1435.577148,1055221
2019-10-25,1485.000000,1519.500000,1467.500000,1505.150024,1448.618286,382090
2019-10-27,1500.349976,1528.849976,1492.300049,1506.099976,1449.532715,29696
2019-10-29,1490.000000,1526.849976,1490.000000,1517.349976,1460.360107,268871
2019-10-30,1518.000000,1586.949951,1515.800049,1578.150024,1518.876465,537234
2019-10-31,1587.000000,1590.900024,1543.449951,1548.699951,1490.532471,717384
2019-11-01,1553.000000,1561.150024,1525.849976,1558.750000,1500.205078,367674
2019-11-04,1553.400024,1595.500000,1538.199951,1586.750000,1537.014038,336654
2019-11-05,1585.099976,1586.699951,1556.449951,1559.349976,1510.472900,109969
2019-11-06,1559.349976,1576.500000,1547.449951,1566.400024,1517.302002,91192
2019-11-07,1566.349976,1579.449951,1560.000000,1574.000000,1524.663696,101781
2019-11-08,1570.000000,1588.000000,1534.949951,1540.400024,1492.116821,123434
2019-11-11,1530.000000,1594.750000,1530.000000,1572.650024,1523.355957,231176
2019-11-13,1573.000000,1578.199951,1479.050049,1483.199951,1436.709473,349897
2019-11-14,1487.000000,1509.800049,1465.800049,1504.699951,1457.535767,296070
2019-11-15,1510.000000,1520.000000,1473.800049,1491.099976,1444.362061,161514
2019-11-18,1480.000000,1527.500000,1477.500000,1519.099976,1471.484497,198031
2019-11-19,1519.500000,1535.949951,1509.750000,1529.000000,1481.074097,116406
2019-11-20,1529.150024,1554.300049,1498.050049,1508.800049,1461.507324,279059
2019-11-21,1518.000000,1525.000000,1490.000000,1498.699951,1451.723877,82586
2019-11-22,1505.000000,1509.900024,1473.500000,1484.150024,1437.630005,137374
2019-11-25,1486.699951,1507.150024,1475.800049,1500.050049,1453.031616,103697
2019-11-26,1504.400024,1504.400024,1452.400024,1484.900024,1438.356567,380327
2019-11-27,1484.000000,1506.900024,1480.900024,1493.900024,1447.074463,77325
2019-11-28,1490.000000,1512.400024,1484.550049,1504.900024,1457.729614,166495
2019-11-29,1504.900024,1516.500000,1482.050049,1490.949951,1444.216797,66093
2019-12-02,1480.949951,1495.000000,1454.300049,1462.099976,1416.270996,124662
2019-12-03,1455.099976,1470.449951,1440.800049,1446.400024,1401.063354,109134
2019-12-04,1443.849976,1472.449951,1439.000000,1467.449951,1421.453247,144873
2019-12-05,1464.000000,1515.650024,1463.000000,1485.199951,1438.646973,367759
2019-12-06,1488.000000,1494.949951,1459.000000,1464.150024,1418.256714,76842
2019-12-09,1464.699951,1482.000000,1451.000000,1475.949951,1429.687012,106498
2019-12-10,1471.349976,1475.349976,1418.650024,1437.750000,1392.684326,245334
2019-12-11,1437.900024,1497.000000,1437.900024,1486.550049,1439.954834,381538
2019-12-12,1480.000000,1492.849976,1470.050049,1484.250000,1437.726807,93421
2019-12-13,1478.000000,1495.000000,1462.699951,1490.599976,1443.877686,167754
2019-12-16,1488.000000,1512.349976,1464.650024,1473.400024,1427.217041,261216
2019-12-17,1503.000000,1643.300049,1492.050049,1604.949951,1554.643311,4180592
2019-12-18,1604.449951,1628.900024,1580.000000,1602.599976,1552.367310,2154599
2019-12-19,1587.000000,1606.199951,1575.199951,1580.349976,1530.814697,534903
2019-12-20,1583.000000,1602.000000,1567.650024,1582.800049,1533.187622,548840
2019-12-23,1580.000000,1604.949951,1572.400024,1578.550049,1529.070923,440209
2019-12-24,1564.000000,1626.400024,1556.599976,1597.849976,1547.766235,2916222
2019-12-26,1615.000000,1619.949951,1601.000000,1609.199951,1558.760254,893767
2019-12-27,1612.000000,1619.949951,1579.400024,1583.050049,1533.430054,467070
2019-12-30,1581.000000,1601.000000,1581.000000,1586.400024,1536.675049,300609
2019-12-31,1584.000000,1601.449951,1578.550049,1589.849976,1540.016968,247638
2020-01-01,1589.849976,1597.900024,1573.199951,1578.199951,1528.731934,154125
2020-01-02,1581.750000,1588.400024,1573.050049,1579.500000,1529.991333,163571
2020-01-03,1582.000000,1640.000000,1582.000000,1630.949951,1579.828491,1181414
2020-01-06,1626.949951,1661.000000,1621.150024,1647.750000,1596.102051,983061
2020-01-07,1659.000000,1666.000000,1645.550049,1655.750000,1603.851318,486953
2020-01-08,1652.949951,1777.000000,1645.000000,1726.550049,1672.432007,1233375
2020-01-09,1740.000000,1778.000000,1726.900024,1753.650024,1698.682617,826968
2020-01-10,1747.849976,1764.900024,1711.050049,1725.500000,1671.415039,450735
2020-01-13,1724.900024,1789.949951,1712.099976,1774.750000,1719.121338,536820
2020-01-14,1774.500000,1818.000000,1765.400024,1807.000000,1750.360474,687344
2020-01-15,1805.000000,1819.900024,1775.000000,1804.550049,1747.987183,438185
2020-01-16,1804.000000,1804.449951,1765.800049,1782.949951,1727.064209,323490
2020-01-17,1782.000000,1818.900024,1777.800049,1799.099976,1742.708008,263017
2020-01-20,1803.000000,1805.000000,1773.949951,1781.199951,1725.368896,134513
2020-01-21,1787.400024,1818.000000,1775.150024,1801.650024,1745.177979,374093
2020-01-22,1803.300049,1896.000000,1801.750000,1872.650024,1813.952637,1210892
2020-01-23,1872.000000,2059.500000,1857.400024,1979.050049,1917.017456,1207141
2020-01-24,1976.099976,1979.050049,1900.150024,1932.050049,1871.490723,1196651
2020-01-27,1929.000000,1957.000000,1912.000000,1948.849976,1887.764160,428335
2020-01-28,1951.000000,2034.000000,1950.000000,2009.099976,1946.125488,1231656
2020-01-29,2009.099976,2042.550049,1921.000000,1941.050049,1880.208618,1845201
2020-01-30,1935.000000,1935.000000,1832.050049,1849.000000,1791.043701,1514678
2020-01-31,1865.000000,1964.599976,1854.050049,1942.449951,1881.564575,1129204
2020-02-03,1879.900024,1917.900024,1868.750000,1885.400024,1826.302856,341567
2020-02-04,1899.900024,1950.000000,1897.599976,1922.599976,1862.336792,458477
2020-02-05,1929.949951,1970.699951,1921.349976,1935.449951,1874.784058,366975
2020-02-06,1953.000000,1956.949951,1880.449951,1899.500000,1839.960938,244162
2020-02-07,1910.800049,1938.000000,1876.199951,1885.750000,1836.309326,364726
2020-02-10,1890.000000,1896.000000,1833.050049,1857.949951,1809.237915,268670
2020-02-11,1861.849976,1881.900024,1823.300049,1830.400024,1782.410400,233960
2020-02-12,1836.000000,1857.199951,1781.199951,1833.650024,1785.575195,490258
2020-02-13,1832.000000,1837.500000,1800.000000,1820.199951,1772.477905,620623
2020-02-14,1825.000000,1869.300049,1825.000000,1835.650024,1787.522827,453478
2020-02-17,1846.449951,1855.900024,1792.849976,1824.199951,1776.372925,208806
2020-02-18,1827.900024,1853.699951,1806.000000,1848.550049,1800.084595,278478
2020-02-19,1850.550049,1908.900024,1844.550049,1882.599976,1833.241943,666656
2020-02-20,1885.050049,1913.849976,1845.050049,1854.400024,1805.781372,511083
2020-02-24,1854.449951,1869.349976,1829.150024,1838.800049,1790.590210,266476
2020-02-25,1848.400024,1904.699951,1841.400024,1889.400024,1839.863403,710576
2020-02-26,1895.000000,1910.000000,1853.000000,1889.849976,1840.301636,550885
2020-02-27,1875.849976,1908.949951,1860.599976,1885.800049,1836.358154,369349
2020-02-28,1820.000000,1874.000000,1667.550049,1689.750000,1645.447876,791185
2020-03-02,1697.000000,1857.449951,1697.000000,1790.650024,1743.702515,1411779
2020-03-03,1808.599976,1917.099976,1806.150024,1901.699951,1851.841064,1483311
2020-03-04,1906.400024,1985.750000,1792.199951,1830.650024,1782.653931,905618
2020-03-05,1830.000000,1880.000000,1796.599976,1827.650024,1779.732666,435452
2020-03-06,1800.000000,1801.349976,1736.650024,1788.050049,1741.170776,414794
2020-03-09,1765.000000,1770.000000,1631.650024,1660.900024,1617.354370,422201
2020-03-11,1667.000000,1668.000000,1595.099976,1625.900024,1583.271973,478474
2020-03-12,1479.550049,1551.300049,1401.650024,1439.650024,1401.905151,478525
2020-03-13,1296.000000,1571.050049,1252.099976,1378.699951,1342.553101,400395
2020-03-16,1291.000000,1341.949951,1228.250000,1239.550049,1207.051514,277812
2020-03-17,1232.099976,1260.000000,1170.000000,1181.900024,1150.912720,465562
2020-03-18,1189.250000,1209.949951,1102.050049,1119.250000,1089.905396,432196
2020-03-19,1064.000000,1099.800049,905.549988,1035.849976,1008.691956,863244
2020-03-20,1139.000000,1165.000000,994.400024,1143.150024,1113.178711,646860
2020-03-23,1030.000000,1074.949951,857.400024,864.200012,841.542236,248231
2020-03-24,911.849976,1080.250000,735.349976,1018.950012,992.235046,1063694
2020-03-25,986.000000,1273.650024,970.049988,1242.949951,1210.362183,843374
2020-03-26,1253.199951,1367.199951,1150.099976,1169.199951,1138.545776,1257909
2020-03-27,1180.000000,1275.000000,1160.500000,1201.250000,1169.755493,663878
2020-03-30,1150.000000,1201.000000,1103.150024,1131.150024,1101.493530,533300
2020-03-31,1201.000000,1217.000000,1131.349976,1147.750000,1117.658203,330841
2020-04-01,1135.000000,1205.000000,1066.400024,1164.099976,1133.579346,337957
2020-04-03,1171.099976,1182.000000,1011.049988,1037.550049,1010.347473,512848
2020-04-07,1071.000000,1116.150024,1042.000000,1102.550049,1073.643311,328969
2020-04-08,1100.000000,1159.300049,1062.500000,1101.000000,1072.133911,349997
2020-04-09,1116.150024,1151.500000,1104.000000,1110.849976,1081.725586,259795
2020-04-13,1100.000000,1110.000000,1061.349976,1075.349976,1047.156494,210552
2020-04-15,1115.000000,1131.000000,1071.400024,1092.300049,1063.661987,506393
2020-04-16,1080.000000,1115.000000,1054.199951,1079.099976,1050.808105,452680
2020-04-17,1101.000000,1164.500000,1101.000000,1112.199951,1083.040161,475912
2020-04-20,1125.000000,1136.900024,1080.000000,1088.349976,1059.815674,525607
2020-04-21,1075.000000,1075.000000,1028.500000,1040.849976,1013.560852,349913
2020-04-22,1042.000000,1099.000000,1019.400024,1080.750000,1052.414673,378375
2020-04-23,1083.500000,1220.150024,1083.500000,1178.650024,1147.748047,864933
2020-04-24,1181.000000,1199.000000,1085.250000,1116.099976,1086.837891,945000
2020-04-27,1130.000000,1173.800049,1078.300049,1121.500000,1092.096558,1040984
2020-04-28,1140.000000,1215.900024,1136.750000,1178.900024,1147.991577,1441303
2020-04-29,1185.000000,1247.000000,1161.750000,1181.849976,1150.864136,1396986
2020-04-30,1205.000000,1245.449951,1192.900024,1203.449951,1171.897827,657718
2020-05-04,1166.000000,1225.000000,1152.099976,1181.500000,1150.523193,900464
2020-05-05,1205.000000,1235.000000,1174.750000,1189.750000,1158.557007,801208
2020-05-06,1234.900024,1448.000000,1225.500000,1418.800049,1381.601685,5148441
2020-05-07,1401.000000,1414.349976,1350.150024,1373.849976,1337.830200,1354819
2020-05-08,1385.000000,1431.949951,1360.099976,1402.550049,1365.777954,1296520
2020-05-11,1405.050049,1465.949951,1400.000000,1436.599976,1398.935181,821359
2020-05-12,1420.000000,1454.900024,1396.099976,1431.000000,1393.482056,649246
2020-05-13,1488.000000,1488.000000,1408.050049,1419.250000,1382.040161,395733
2020-05-14,1401.000000,1404.949951,1326.150024,1345.400024,1320.359863,435909
2020-05-15,1354.949951,1375.000000,1334.099976,1358.650024,1333.363037,361711
2020-05-18,1369.849976,1390.949951,1330.199951,1344.349976,1319.329224,746100
2020-05-19,1354.250000,1407.000000,1348.550049,1373.800049,1348.231201,700013
2020-05-20,1375.000000,1424.000000,1370.000000,1415.150024,1388.811646,456700
2020-05-21,1416.000000,1452.000000,1396.000000,1442.250000,1415.407227,439231
2020-05-22,1451.000000,1573.000000,1450.000000,1507.050049,1479.001099,2494192
2020-05-26,1481.150024,1526.349976,1462.199951,1485.500000,1457.852295,598598
2020-05-27,1486.000000,1513.650024,1468.000000,1493.849976,1466.046875,650710
2020-05-28,1499.050049,1511.349976,1456.949951,1472.900024,1445.486816,472136
2020-05-29,1478.400024,1497.000000,1445.150024,1451.699951,1424.681274,547181
2020-06-01,1461.099976,1503.000000,1446.500000,1450.949951,1423.945190,626997
2020-06-02,1465.599976,1486.599976,1448.500000,1457.599976,1430.471558,457703
2020-06-03,1478.000000,1488.000000,1440.500000,1444.150024,1417.271851,627595
2020-06-04,1444.150024,1459.849976,1430.150024,1445.300049,1418.400513,368932
2020-06-05,1454.000000,1517.900024,1451.050049,1468.150024,1440.825195,1153836
2020-06-08,1480.000000,1501.949951,1443.199951,1450.400024,1423.405518,313359
2020-06-09,1459.800049,1467.050049,1381.699951,1414.300049,1387.977417,645670
2020-06-10,1425.150024,1434.900024,1389.250000,1404.550049,1378.408936,375820
2020-06-11,1406.900024,1418.750000,1353.050049,1366.300049,1340.870850,300744
2020-06-12,1302.000000,1354.000000,1302.000000,1343.150024,1318.151733,302498
2020-06-15,1345.000000,1378.000000,1324.500000,1332.949951,1308.141357,320523
2020-06-16,1351.000000,1369.800049,1328.050049,1347.199951,1322.126221,254767
2020-06-17,1335.500000,1368.000000,1322.000000,1338.050049,1313.146606,244640
2020-06-18,1338.050049,1397.949951,1334.400024,1370.050049,1344.551025,509057
2020-06-19,1384.250000,1386.300049,1321.500000,1330.750000,1305.982422,755958
2020-06-22,1332.599976,1356.000000,1326.849976,1336.550049,1311.674561,353450
2020-06-23,1335.000000,1375.000000,1328.099976,1369.300049,1343.814941,448529
2020-06-24,1380.000000,1432.699951,1354.900024,1387.900024,1362.068848,902188
2020-06-25,1362.599976,1386.699951,1352.000000,1378.550049,1352.892700,683129
2020-06-26,1390.000000,1506.000000,1388.000000,1461.699951,1434.495239,2314144
2020-06-29,1469.500000,1469.500000,1408.000000,1417.699951,1391.313843,624987
2020-06-30,1439.199951,1439.699951,1401.099976,1409.199951,1382.972290,291629
2020-07-01,1408.599976,1418.000000,1375.000000,1384.949951,1359.173584,249505
2020-07-02,1390.000000,1444.449951,1386.000000,1412.949951,1386.652466,555299
2020-07-03,1422.800049,1444.000000,1413.599976,1420.349976,1393.914673,319136
2020-07-06,1431.000000,1461.699951,1425.050049,1436.250000,1409.518921,328937
2020-07-07,1445.000000,1577.000000,1441.000000,1512.750000,1484.595093,2654421
2020-07-08,1516.349976,1548.800049,1490.699951,1538.800049,1510.160278,749173
2020-07-09,1540.000000,1617.000000,1540.000000,1567.500000,1538.326172,1328636
2020-07-10,1565.800049,1598.699951,1547.199951,1592.900024,1563.253296,533167
2020-07-13,1594.449951,1632.000000,1578.500000,1587.000000,1557.463013,638390
2020-07-14,1583.500000,1616.000000,1534.949951,1541.949951,1513.251587,442786
2020-07-15,1558.550049,1696.099976,1558.500000,1688.250000,1656.828735,2087733
2020-07-16,1710.699951,1760.000000,1621.099976,1652.750000,1621.989502,1638194
2020-07-17,1652.800049,1699.500000,1635.099976,1678.699951,1647.456299,611264
2020-07-20,1690.000000,1713.000000,1666.000000,1692.300049,1660.803467,285365
2020-07-21,1720.000000,1724.000000,1660.250000,1668.250000,1637.200928,338345
2020-07-22,1674.000000,1678.199951,1632.750000,1647.300049,1616.640869,225606
2020-07-23,1653.900024,1673.000000,1622.000000,1635.349976,1604.913208,263689
2020-07-24,1619.949951,1719.000000,1613.849976,1700.099976,1668.458008,1191324
2020-07-27,1710.000000,1802.949951,1693.800049,1769.550049,1736.615723,1834260
2020-07-28,1774.000000,1797.000000,1725.250000,1767.400024,1734.505737,1077078
2020-07-29,1811.000000,1894.250000,1772.550049,1862.849976,1828.178955,2979702
2020-07-30,1845.000000,1950.000000,1840.000000,1936.550049,1900.507446,1366401
2020-07-31,1932.000000,1969.000000,1886.900024,1926.199951,1890.349976,1220905
2020-08-03,1922.000000,1953.750000,1897.000000,1928.650024,1892.754517,455332
2020-08-04,1932.300049,1958.400024,1905.250000,1944.449951,1908.260254,396026
2020-08-05,1944.449951,1966.949951,1910.449951,1918.599976,1882.891357,507874
2020-08-06,1916.000000,2039.849976,1916.000000,2023.699951,1986.035156,2105727
2020-08-07,2020.000000,2036.599976,1971.150024,1988.849976,1951.833984,804818
2020-08-10,1995.000000,2017.099976,1980.000000,1989.150024,1952.128418,278255
