Open,High,Low,Adj Close,Volume,class
1130.781372,1136.526855,1122.559204,1108.817993,7438647,UP
1110.473877,1121.865845,1105.669312,1100.673706,5819374,DOWN
1114.436279,1120.627563,1085.708618,1073.119141,8360445,DOWN
1090.5625,1092.840942,1076.34729,1062.340942,4183821,DOWN
1075.60437,1089.671021,1055.643555,1071.314575,7278403,UP
1096.803345,1116.41748,1093.633423,1092.626587,12596278,UP
1114.931519,1124.589966,1110.671997,1097.844971,7738682,UP
1120.330444,1123.203125,1105.718872,1093.650879,7291282,DOWN
1114.68396,1116.714722,1099.676147,1093.406982,4498087,DOWN
1104.034912,1116.41748,1090.661621,1079.166382,7212697,DOWN
1097.100586,1104.133911,1079.864014,1065.852417,7517041,DOWN
1087.095459,1094.079224,1070.948486,1071.607178,8545382,UP
1096.605225,1107.947754,1090.661621,1077.557007,5565822,UP
1094.723145,1099.527588,1085.708618,1077.459473,5678473,DOWN
1101.55835,1106.511353,1088.383179,1083.409302,5821468,UP
1097.348267,1100.567749,1092.642822,1080.23938,4118960,DOWN
1097.199585,1103.341431,1078.378052,1071.021851,6525174,DOWN
1084.718018,1090.16626,1076.19873,1069.802734,4150757,DOWN
1094.624023,1121.370483,1094.624023,1101.843994,10158260,UP
1124.342407,1134.248413,1119.735962,1107.940186,6443279,UP
1133.703613,1137.121216,1119.389282,1106.525879,7558941,DOWN
1138.012817,1178.726807,1124.589966,1155.197632,25927601,UP
1182.78833,1228.306885,1177.488525,1207.234497,22247437,UP
1221.27356,1235.241089,1208.147949,1204.747192,16709723,DOWN
1221.71936,1232.516968,1210.525391,1196.11499,8913196,DOWN
1213.497314,1241.432495,1208.643311,1216.744507,13279882,UP
1238.708252,1252.824463,1223.799561,1215.3302,8631889,DOWN
1238.757813,1244.156616,1210.921631,1199.285156,8650493,DOWN
1219.440918,1220.084839,1190.069336,1180.850342,9417294,DOWN
1203.591187,1213.497314,1179.915527,1166.268311,7921321,DOWN
1190.713257,1218.153076,1189.722656,1196.944092,10281893,UP
1222.41272,1243.215576,1215.527954,1219.182983,9316446,UP
1235.290649,1284.771606,1230.387207,1259.124878,11781195,UP
1279.868164,1292.151733,1266.593994,1259.758789,9451152,UP
1284.078247,1305.277222,1282.097046,1277.998779,9500797,UP
1297.946777,1308.793945,1274.02356,1258.637207,9299549,DOWN
1272.735718,1288.28833,1260.303589,1246.25,6567167,DOWN
1263.919312,1264.018311,1239.253174,1222.401611,7595318,DOWN
1239.748413,1260.402588,1239.748413,1225.474121,6460145,UP
1229.347046,1229.347046,1206.562988,1194.06665,6690180,DOWN
1218.202637,1238.163452,1202.600586,1213.818481,9688940,UP
1238.262451,1240.739014,1203.591187,1190.067627,9740480,DOWN
1206.562988,1228.059204,1199.826782,1186.166138,6303377,DOWN
1212.358032,1228.356445,1207.553589,1203.967041,6357879,UP
1224.393921,1245.989258,1217.806396,1216.20813,10680467,UP
1232.913208,1233.606689,1214.487915,1202.016235,8838861,DOWN
1224.393921,1231.328247,1209.18811,1201.967407,7926962,DOWN
1198.142822,1223.2052,1194.675659,1190.214111,10227082,DOWN
1216.518677,1233.210449,1197.647461,1193.384033,11218523,UP
1222.165039,1228.207764,1215.032715,1200.748169,11393904,UP
1225.384521,1230.684326,1210.773071,1195.871094,7997610,DOWN
1211.912231,1228.158325,1207.157349,1207.185547,7189013,UP
1228.158325,1261.14563,1223.502441,1233.66748,12152341,UP
1252.131104,1267.782715,1246.335938,1238.983398,8186126,UP
1254.161743,1262.48291,1250.14978,1235.910767,6097305,DOWN
1258.124268,1299.680298,1256.093506,1272.000122,9810964,UP
1304.534302,1321.473755,1301.90918,1298.579346,11335173,UP
1324.445557,1347.229614,1315.62915,1314.136597,11342554,UP
1337.075806,1349.210815,1323.554077,1308.528198,10500649,DOWN
1332.370483,1346.040894,1298.887817,1289.118042,16043743,DOWN
1318.501953,1345.198853,1316.520752,1316.81897,10201021,UP
1347.229614,1367.04187,1330.488281,1342.666748,9898262,UP
1364.862427,1374.966675,1351.192017,1341.593872,9986597,DOWN
1359.612183,1367.93335,1324.148438,1308.723267,11573789,DOWN
1318.105713,1324.296997,1304.336182,1291.849121,8027368,DOWN
1317.808472,1358.720703,1317.511353,1333.595703,9569142,UP
1365.011108,1365.011108,1331.627441,1316.038574,10189856,DOWN
1337.571167,1356.937622,1330.191162,1326.524048,10582305,UP
1357.135742,1393.59021,1349.755615,1357.590088,10194002,UP
